Book,Chapter,Verse,Text
Matthew,13,37,"He answered, “The one who sows the good seed is the Son of Man; "
Matthew,13,38,"the field is the world, and the good seed are the children of the kingdom; the weeds are the children of the evil one, "
Matthew,13,39,"and the enemy who sowed them is the devil; the harvest is the end of the age, and the reapers are angels. "
Matthew,13,40,"Just as the weeds are collected and burned up with fire, so will it be at the end of the age. "
Matthew,13,41,"The Son of Man will send his angels, and they will collect out of his kingdom all causes of sin and all evildoers, "
Matthew,13,42,"and they will throw them into the furnace of fire, where there will be weeping and gnashing of teeth. "
Matthew,13,43,Then the righteous will shine like the sun in the kingdom of their Father. Let anyone with ears listen! 
Matthew,13,44,"“The kingdom of heaven is like treasure hidden in a field, which someone found and hid; then in his joy he goes and sells all that he has and buys that field. "
Matthew,13,45,"“Again, the kingdom of heaven is like a merchant in search of fine pearls; "
Matthew,13,46,"on finding one pearl of great value, he went and sold all that he had and bought it. "
Matthew,13,47,"“Again, the kingdom of heaven is like a net that was thrown into the sea and caught fish of every kind; "
Matthew,13,48,"when it was full, they drew it ashore, sat down, and put the good into baskets but threw out the bad. "
Matthew,13,49,So it will be at the end of the age. The angels will come out and separate the evil from the righteous 
Matthew,13,50,"and throw them into the furnace of fire, where there will be weeping and gnashing of teeth. "
Matthew,13,51,"“Have you understood all this?” They answered, “Yes.” "
Matthew,13,52,"And he said to them, “Therefore every scribe who has been trained for the kingdom of heaven is like the master of a household who brings out of his treasure what is new and what is old.” "
Matthew,13,53,"When Jesus had finished these parables, he left that place. "
Matthew,13,54,"He came to his hometown and began to teach the people in their synagogue, so that they were astounded and said, “Where did this man get this wisdom and these deeds of power? "
Matthew,13,55,Is not this the carpenter’s son? Is not his mother called Mary? And are not his brothers James and Joseph and Simon and Judas? 
Matthew,13,56,And are not all his sisters with us? Where then did this man get all this?” 
Matthew,13,57,"And they took offense at him. But Jesus said to them, “Prophets are not without honor except in their own country and in their own house.” "
Matthew,13,58,"And he did not do many deeds of power there, because of their unbelief. "
